Event	ID	Name			Wwise Object Path	Notes
	44492136	UI_SandClick			\Default Work Unit\UI\UI_SandClick	
	215689891	UI_Journal			\Default Work Unit\UI\UI_Journal	
	251096294	WPN_CrysKnifeUnseathe			\Default Work Unit\Weapons\WPN_CrysKnifeUnseathe	
	345518928	BG_SandFlying			\Default Work Unit\Environments\BG_SandFlying	
	352943359	UI_CloseMenu			\Default Work Unit\UI\UI_CloseMenu	
	641368889	WPN_Voice			\Default Work Unit\Weapons\WPN_Voice	
	675764771	WPN_CamouflageDeactivate			\Default Work Unit\Weapons\WPN_CamouflageDeactivate	
	814956939	BG_Fire			\Default Work Unit\Environments\BG_Fire	
	840124401	WPN_ThorwingKnifeHitDrone			\Default Work Unit\Weapons\WPN_ThorwingKnifeHitDrone	
	910038344	WPN_RockHitGround			\Default Work Unit\Weapons\WPN_RockHitGround	
	1056277923	WPN_StunnerHit			\Default Work Unit\Weapons\WPN_StunnerHit	
	1081647111	WPN_HunterSeekerNeedle			\Default Work Unit\Weapons\WPN_HunterSeekerNeedle	
	1155049546	WPN_ThorwingKnifeHitShield			\Default Work Unit\Weapons\WPN_ThorwingKnifeHitShield	
	1187363912	UI_OpenMap			\Default Work Unit\UI\UI_OpenMap	
	1210466109	BG_MainMenu			\Default Work Unit\Environments\BG_MainMenu	
	1412485796	WPN_SwordHitShield			\Default Work Unit\Weapons\WPN_SwordHitShield	
	1441383582	UI_Unavaliable			\Default Work Unit\UI\UI_Unavaliable	
	1483397257	UI_Checkbox			\Default Work Unit\UI\UI_Checkbox	
	1485433945	WPN_CrysKnifeStab			\Default Work Unit\Weapons\WPN_CrysKnifeStab	
	1503298132	WPN_StunnerHitShield			\Default Work Unit\Weapons\WPN_StunnerHitShield	
	1676604011	BG_PeopleCity			\Default Work Unit\Environments\BG_PeopleCity	
	1803618431	WPN_TrapSetup			\Default Work Unit\Weapons\WPN_TrapSetup	
	1874180531	WPN_StunnerSilenced			\Default Work Unit\Weapons\WPN_StunnerSilenced	
	1924438519	WPN_SwordUnseathe			\Default Work Unit\Weapons\WPN_SwordUnseathe	
	2024222415	UI_Back			\Default Work Unit\UI\UI_Back	
	2056563545	WPN_HunterSeekerActivate			\Default Work Unit\Weapons\WPN_HunterSeekerActivate	
	2118900976	UI_Hover			\Default Work Unit\UI\UI_Hover	
	2136394069	BG_Wind			\Default Work Unit\Environments\BG_Wind	
	2190759753	UI_LoseScreen			\Default Work Unit\UI\UI_LoseScreen	
	2205521387	BG_DebrisFalling			\Default Work Unit\Environments\BG_DebrisFalling	
	2295428786	WPN_CamouflageActivate			\Default Work Unit\Weapons\WPN_CamouflageActivate	
	2337793767	UI_DialoguePass			\Default Work Unit\UI\UI_DialoguePass	
	2416199832	BG_Tense			\Default Work Unit\Environments\BG_Tense	
	2426772853	WPN_Whistle			\Default Work Unit\Weapons\WPN_Whistle	
	2542856709	WPN_ThorwingKnifeHit			\Default Work Unit\Weapons\WPN_ThorwingKnifeHit	
	2554778014	WPN_TrapActive			\Default Work Unit\Weapons\WPN_TrapActive	
	2578268562	WPN_StunnerGunShot			\Default Work Unit\Weapons\WPN_StunnerGunShot	
	2599634828	BG_CrashedHelicopter			\Default Work Unit\Environments\BG_CrashedHelicopter	
	2640882529	WPN_EagleOrder			\Default Work Unit\Weapons\WPN_EagleOrder	
	2672940587	UI_OpenMenu			\Default Work Unit\UI\UI_OpenMenu	
	2686482007	UI_Achievement			\Default Work Unit\UI\UI_Achievement	
	2758254927	WPN_StunnerHitDrone			\Default Work Unit\Weapons\WPN_StunnerHitDrone	
	2774129122	UI_Select			\Default Work Unit\UI\UI_Select	
	2826647706	WPN_ThorwingKnifeThrow			\Default Work Unit\Weapons\WPN_ThorwingKnifeThrow	
	2978103248	BG_Shooting			\Default Work Unit\Environments\BG_Shooting	
	3031613300	WPN_ThorwingKnifeRecoverSand			\Default Work Unit\Weapons\WPN_ThorwingKnifeRecoverSand	
	3095790886	WPN_CrysKnifeStabShield			\Default Work Unit\Weapons\WPN_CrysKnifeStabShield	
	3152746076	UI_CloseMap			\Default Work Unit\UI\UI_CloseMap	
	3217482451	WPN_SwordHit			\Default Work Unit\Weapons\WPN_SwordHit	
	3660958206	WPN_ThorwingKnifeRecover			\Default Work Unit\Weapons\WPN_ThorwingKnifeRecover	
	3987036369	UI_Slider			\Default Work Unit\UI\UI_Slider	
	4035482034	WPN_EagleFly			\Default Work Unit\Weapons\WPN_EagleFly	
	4079966186	WPN_Reload			\Default Work Unit\Weapons\WPN_Reload	
	4226146024	WPN_EagleScream			\Default Work Unit\Weapons\WPN_EagleScream	
	4244612159	BG_SandHitRock			\Default Work Unit\Environments\BG_SandHitRock	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	612307505	ui_archievement	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\ui_archievement_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\ui_archievement		384064
	613801772	wpn_rock_hitground	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_rock_hitground_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_rock_hitground		103592
	644791484	environment_debrisfalling	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\environment_debrisfalling_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\environment_debrisfalling		6205268
	684554885	wpn_eagle_fly	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_eagle_fly_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_eagle_fly		196752
	699525885	wpn_voice	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_voice_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_voice		1718508
	700097641	wpn_stunner_hitdrone	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_stunner_hitdrone_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_stunner_hitdrone		184212
	723872585	wpn_throwingknife_hitshield	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_throwingknife_hitshield_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_throwingknife_hitshield		54880
	739430350	ui_sandclick	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\ui_sandclick_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\ui_sandclick		270628
	739441257	wpn_stunner_hit	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_stunner_hit_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_stunner_hit		128312
	755958127	wpn_trap_setup	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_trap_setup_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_trap_setup		190568
	765016676	wpn_sword_hit	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_sword_hit_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_sword_hit		244408
	790697357	wpn_camouflage_activate	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_camouflage_activate_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_camouflage_activate		257064
	804295339	wpn_throwingknife_hit	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_throwingknife_hit_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_throwingknife_hit		152712
	809963851	wpn_throwingknife_hitdrone	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_throwingknife_hitdrone_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_throwingknife_hitdrone		159064
	829012913	ui_closemenu	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\ui_closemenu_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\ui_closemenu		480064
	861279813	ui_checkbox	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\ui_checkbox_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\ui_checkbox		318148
	884927929	ui_hover	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\ui_hover_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\ui_hover		219652
	904927342	wpn_hunterseeker_activate	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_hunterseeker_activate_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_hunterseeker_activate		230784
	934003413	wpn_thorwingknife_throw	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_thorwingknife_throw_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_thorwingknife_throw		202896
	936906099	wpn_trap_active	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_trap_active_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_trap_active		96320
	937123069	wpn_whistle	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_whistle_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_whistle		96144
	972489525	environment_crashedhelicopter	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\environment_crashedhelicopter_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\environment_crashedhelicopter		661844
	981528738	environment_people_city	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\environment_people_city_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environment\environment_people_city		29097184
	997151875	ui_unavaliable	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\ui_unavaliable_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\ui_unavaliable		77324
	999372035	ui_back	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\ui_back_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\ui_back		96144
	1003087338	wpn_crysknife_stab	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_crysknife_stab_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_crysknife_stab		268212
	1005878570	wpn_eagle_order	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_eagle_order_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_eagle_order		272840
	1019569489	wpn_eagle_scream	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_eagle_scream_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_eagle_scream		720960
	1046175146	ui_losescreen	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\ui_losescreen_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\ui_losescreen		480064
	1058376367	wpn_throwingknife_recoversnad	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_throwingknife_recoversnad_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_throwingknife_recoversnad		72912
	1062405570	wpn_camouflage_deactivate	D:\Descargas\RagnarEngineSound\.cache\Windows\SFX\wpn_camouflage_deactivate_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\wpn_camouflage_deactivate		69240

